Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1,2,2,2144,1755,2144,1805,WN,1433,N765,60,70,51,219,229,CMH,MDW,284,4,5,0,,0,192,0,0,0,27
2007,1,2,2,2148,2150,2149,2155,WN,1806,N630WN,61,65,51,-6,-2,CMH,MDW,284,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1911,1845,1924,1850,WN,2606,N778,73,65,57,34,26,CMH,MDW,284,5,11,0,,0,23,0,8,0,3
2007,1,2,2,832,830,846,835,WN,2932,N725,74,65,53,11,2,CMH,MDW,284,5,16,0,,0,0,0,0,0,0
2007,1,2,2,658,700,811,830,WN,1295,N677AA,73,90,59,-19,-2,CMH,PHL,405,7,7,0,,0,0,0,0,0,0
2007,1,2,2,1848,1830,2005,2000,WN,2251,N612SW,77,90,62,5,18,CMH,PHL,405,6,9,0,,0,0,0,0,0,0
2007,1,2,2,1106,1110,1223,1240,WN,2434,N677AA,77,90,60,-17,-4,CMH,PHL,405,4,13,0,,0,0,0,0,0,0
2007,1,2,2,1422,1355,1618,1620,WN,1845,N209,236,265,220,-2,27,CMH,PHX,1671,7,9,0,,0,0,0,0,0,0
2007,1,2,2,1619,1605,1634,1630,WN,1629,N655WN,75,85,68,4,14,CMH,STL,410,2,5,0,,0,0,0,0,0,0
2007,1,2,2,750,755,1010,1005,WN,843,N325,140,130,126,5,-5,CMH,TPA,829,4,10,0,,0,0,0,0,0,0
2007,1,2,2,1727,1710,1937,1925,WN,1223,N390SW,130,135,120,12,17,CMH,TPA,829,3,7,0,,0,0,0,0,0,0
2007,1,2,2,718,720,804,805,WN,10,N328SW,46,45,33,-1,-2,CRP,HOU,187,7,6,0,,0,0,0,0,0,0
2007,1,2,2,851,855,932,940,WN,16,N503,41,45,32,-8,-4,CRP,HOU,187,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1143,1145,1223,1230,WN,28,N525,40,45,32,-7,-2,CRP,HOU,187,2,6,0,,0,0,0,0,0,0
2007,1,2,2,1411,1415,1453,1500,WN,38,N519,42,45,32,-7,-4,CRP,HOU,187,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1708,1710,1750,1800,WN,50,N271,42,50,30,-10,-2,CRP,HOU,187,6,6,0,,0,0,0,0,0,0
2007,1,2,2,1943,1945,2031,2030,WN,60,N392SW,48,45,33,1,-2,CRP,HOU,187,6,9,0,,0,0,0,0,0,0
2007,1,2,2,1732,1725,1813,1815,WN,40,N674AA,101,110,87,-2,7,DAL,ABQ,580,4,10,0,,0,0,0,0,0,0
2007,1,2,2,2029,1950,2103,2040,WN,50,N332,94,110,84,23,39,DAL,ABQ,580,4,6,0,,0,23,0,0,0,0
2007,1,2,2,1110,1110,1146,1155,WN,906,N398SW,96,105,83,-9,0,DAL,ABQ,580,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1415,1405,1454,1450,WN,2230,N396SW,99,105,86,4,10,DAL,ABQ,580,5,8,0,,0,0,0,0,0,0
2007,1,2,2,736,730,811,820,WN,2632,N646SW,95,110,82,-9,6,DAL,ABQ,580,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1507,1500,1540,1545,WN,2901,N270,93,105,82,-5,7,DAL,ABQ,580,5,6,0,,0,0,0,0,0,0
2007,1,2,2,937,930,1012,1015,WN,3073,N354,95,105,84,-3,7,DAL,ABQ,580,4,7,0,,0,0,0,0,0,0
2007,1,2,2,914,915,1015,1025,WN,8,N527,61,70,48,-10,-1,DAL,AMA,324,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1136,1120,1239,1230,WN,16,N503,63,70,52,9,16,DAL,AMA,324,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1804,1805,1911,1915,WN,298,N511,67,70,55,-4,-1,DAL,AMA,324,3,9,0,,0,0,0,0,0,0
2007,1,2,2,741,740,841,850,WN,587,N504,60,70,49,-9,1,DAL,AMA,324,3,8,0,,0,0,0,0,0,0
2007,1,2,2,2100,2100,2204,2210,WN,939,N519,64,70,52,-6,0,DAL,AMA,324,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1452,1440,1553,1545,WN,1119,N658SW,61,65,50,8,12,DAL,AMA,324,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1318,1305,1419,1415,WN,1407,N504,61,70,52,4,13,DAL,AMA,324,4,5,0,,0,0,0,0,0,0
2007,1,2,2,1715,1715,1823,1825,WN,1881,N332,68,70,55,-2,0,DAL,AMA,324,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1648,1645,1730,1735,WN,98,N617SW,42,50,34,-5,3,DAL,AUS,189,3,5,0,,0,0,0,0,0,0
2007,1,2,2,NA,2020,NA,2110,WN,213,0,NA,50,NA,NA,NA,DAL,AUS,189,0,0,1,A,0,0,0,0,0,0
2007,1,2,2,1037,1035,1120,1125,WN,233,N504,43,50,33,-5,2,DAL,AUS,189,3,7,0,,0,0,0,0,0,0
2007,1,2,2,634,635,728,725,WN,282,N335,54,50,35,3,-1,DAL,AUS,189,9,10,0,,0,0,0,0,0,0
2007,1,2,2,1120,1120,1204,1210,WN,547,N391SW,44,50,34,-6,0,DAL,AUS,189,4,6,0,,0,0,0,0,0,0
2007,1,2,2,839,840,924,930,WN,830,N398SW,45,50,34,-6,-1,DAL,AUS,189,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1458,1455,1540,1545,WN,1342,N663SW,42,50,32,-5,3,DAL,AUS,189,2,8,0,,0,0,0,0,0,0
2007,1,2,2,1603,1600,1651,1650,WN,1608,N504,48,50,36,1,3,DAL,AUS,189,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1355,1350,1443,1440,WN,1710,N306SW,48,50,35,3,5,DAL,AUS,189,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1244,1245,1330,1335,WN,2108,N352,46,50,33,-5,-1,DAL,AUS,189,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1918,1840,2009,1930,WN,2364,N622SW,51,50,36,39,38,DAL,AUS,189,5,10,0,,0,0,0,1,0,38
2007,1,2,2,2027,1950,2112,2040,WN,2417,N507,45,50,32,32,37,DAL,AUS,189,2,11,0,,0,3,0,0,0,29
2007,1,2,2,811,810,902,900,WN,2529,N307SW,51,50,38,2,1,DAL,AUS,189,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1753,1745,1825,1830,WN,42,N771,92,105,81,-5,8,DAL,ELP,562,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1923,1920,1955,2000,WN,48,N510,92,100,84,-5,3,DAL,ELP,562,2,6,0,,0,0,0,0,0,0
2007,1,2,2,931,920,1004,1005,WN,734,N682,93,105,84,-1,11,DAL,ELP,562,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1600,1535,1632,1620,WN,1548,N232,92,105,81,12,25,DAL,ELP,562,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1351,1330,1426,1415,WN,1858,N524,95,105,87,11,21,DAL,ELP,562,3,5,0,,0,0,0,0,0,0
2007,1,2,2,714,705,747,750,WN,2530,N201,93,105,82,-3,9,DAL,ELP,562,4,7,0,,0,0,0,0,0,0
2007,1,2,2,716,700,814,755,WN,1,N626SW,58,55,44,19,16,DAL,HOU,239,5,9,0,,0,16,0,3,0,0
2007,1,2,2,NA,730,NA,830,WN,3,0,NA,60,NA,NA,NA,DAL,HOU,239,0,0,1,A,0,0,0,0,0,0
2007,1,2,2,802,800,901,900,WN,5,N507,59,60,46,1,2,DAL,HOU,239,2,11,0,,0,0,0,0,0,0
2007,1,2,2,831,830,923,930,WN,7,N522,52,60,42,-7,1,DAL,HOU,239,2,8,0,,0,0,0,0,0,0
2007,1,2,2,915,900,1013,1000,WN,9,N525,58,60,45,13,15,DAL,HOU,239,2,11,0,,0,0,0,0,0,0
2007,1,2,2,NA,930,NA,1030,WN,11,0,NA,60,NA,NA,NA,DAL,HOU,239,0,0,1,A,0,0,0,0,0,0
2007,1,2,2,1034,1000,1129,1100,WN,15,N353,55,60,45,29,34,DAL,HOU,239,3,7,0,,0,8,0,0,0,21
2007,1,2,2,1103,1100,1201,1200,WN,19,N523,58,60,48,1,3,DAL,HOU,239,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1130,1130,1226,1230,WN,21,N519,56,60,47,-4,0,DAL,HOU,239,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1201,1200,1300,1300,WN,23,N329SW,59,60,49,0,1,DAL,HOU,239,2,8,0,,0,0,0,0,0,0
2007,1,2,2,NA,1230,NA,1330,WN,25,0,NA,60,NA,NA,NA,DAL,HOU,239,0,0,1,A,0,0,0,0,0,0
2007,1,2,2,1311,1300,1407,1400,WN,27,N521,56,60,45,7,11,DAL,HOU,239,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1402,1400,1456,1500,WN,31,N660SW,54,60,44,-4,2,DAL,HOU,239,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1429,1430,1522,1530,WN,33,N271,53,60,43,-8,-1,DAL,HOU,239,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1504,1500,1601,1600,WN,35,N328SW,57,60,46,1,4,DAL,HOU,239,5,6,0,,0,0,0,0,0,0
2007,1,2,2,1543,1530,1638,1630,WN,37,N515,55,60,43,8,13,DAL,HOU,239,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1600,1600,1657,1700,WN,39,N506,57,60,43,-3,0,DAL,HOU,239,6,8,0,,0,0,0,0,0,0
2007,1,2,2,1630,1630,1726,1730,WN,41,N510,56,60,44,-4,0,DAL,HOU,239,6,6,0,,0,0,0,0,0,0
2007,1,2,2,1704,1700,1800,1800,WN,43,N392SW,56,60,44,0,4,DAL,HOU,239,6,6,0,,0,0,0,0,0,0
2007,1,2,2,1744,1730,1837,1830,WN,45,N603SW,53,60,41,7,14,DAL,HOU,239,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1800,1800,1855,1900,WN,47,N352,55,60,43,-5,0,DAL,HOU,239,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1831,1830,1928,1930,WN,49,N353,57,60,43,-2,1,DAL,HOU,239,8,6,0,,0,0,0,0,0,0
2007,1,2,2,1914,1900,2007,2000,WN,51,N526,53,60,42,7,14,DAL,HOU,239,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1933,1930,2023,2030,WN,53,N363,50,60,41,-7,3,DAL,HOU,239,3,6,0,,0,0,0,0,0,0
2007,1,2,2,2013,2000,2111,2100,WN,55,N509,58,60,46,11,13,DAL,HOU,239,6,6,0,,0,0,0,0,0,0
2007,1,2,2,2029,2030,2125,2130,WN,57,N520,56,60,42,-5,-1,DAL,HOU,239,7,7,0,,0,0,0,0,0,0
2007,1,2,2,2101,2100,2157,2155,WN,59,N511,56,55,43,2,1,DAL,HOU,239,5,8,0,,0,0,0,0,0,0
2007,1,2,2,629,630,725,725,WN,201,N503,56,55,46,0,-1,DAL,HOU,239,3,7,0,,0,0,0,0,0,0
2007,1,2,2,617,615,711,710,WN,1628,N271,54,55,43,1,2,DAL,HOU,239,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1021,1015,1117,1120,WN,12,N521,56,65,45,-3,6,DAL,LBB,293,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1323,1320,1422,1425,WN,24,N507,59,65,49,-3,3,DAL,LBB,293,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1537,1525,1635,1630,WN,32,N353,58,65,47,5,12,DAL,LBB,293,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1857,1850,1959,1955,WN,46,N338,62,65,48,4,7,DAL,LBB,293,2,12,0,,0,0,0,0,0,0
2007,1,2,2,2130,2115,2228,2220,WN,56,N506,58,65,49,8,15,DAL,LBB,293,3,6,0,,0,0,0,0,0,0
2007,1,2,2,750,750,844,855,WN,150,N508,54,65,45,-11,0,DAL,LBB,293,2,7,0,,0,0,0,0,0,0
2007,1,2,2,906,900,959,1005,WN,222,N392SW,53,65,44,-6,6,DAL,LBB,293,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1714,1715,1813,1820,WN,1009,N509,59,65,47,-7,-1,DAL,LBB,293,2,10,0,,0,0,0,0,0,0
2007,1,2,2,753,755,846,855,WN,2,N523,53,60,43,-9,-2,DAL,LIT,296,3,7,0,,0,0,0,0,0,0
2007,1,2,2,846,850,942,950,WN,6,N798,56,60,44,-8,-4,DAL,LIT,296,2,10,0,,0,0,0,0,0,0
2007,1,2,2,1152,1145,1243,1245,WN,18,N271,51,60,41,-2,7,DAL,LIT,296,2,8,0,,0,0,0,0,0,0
2007,1,2,2,2141,2050,2233,2150,WN,54,N671SW,52,60,41,43,51,DAL,LIT,296,3,8,0,,0,0,0,0,0,43
2007,1,2,2,1908,1900,2001,2000,WN,702,N527,53,60,42,1,8,DAL,LIT,296,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1330,1335,1429,1435,WN,1343,N510,59,60,49,-6,-5,DAL,LIT,296,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1610,1610,1707,1710,WN,2013,N512,57,60,46,-3,0,DAL,LIT,296,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1600,1555,1702,1705,WN,34,N526,62,70,53,-3,5,DAL,MAF,319,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1825,1820,1931,1930,WN,44,N521,66,70,55,1,5,DAL,MAF,319,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1318,1315,1422,1420,WN,235,N502,64,65,54,2,3,DAL,MAF,319,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1039,1040,1141,1150,WN,1930,N508,62,70,52,-9,-1,DAL,MAF,319,3,7,0,,0,0,0,0,0,0
2007,1,2,2,2138,2120,2238,2230,WN,2205,N504,60,70,52,8,18,DAL,MAF,319,3,5,0,,0,0,0,0,0,0
2007,1,2,2,708,705,814,815,WN,2317,N647SW,66,70,52,-1,3,DAL,MAF,319,5,9,0,,0,0,0,0,0,0
2007,1,2,2,2145,2100,2305,2225,WN,178,N235,80,85,66,40,45,DAL,MCI,461,6,8,0,,0,0,0,0,0,40
2007,1,2,2,559,600,719,720,WN,891,N618WN,80,80,68,-1,-1,DAL,MCI,461,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1300,1300,1416,1425,WN,1369,N679,76,85,69,-9,0,DAL,MCI,461,2,5,0,,0,0,0,0,0,0
2007,1,2,2,1111,1115,1226,1240,WN,1926,N270,75,85,66,-14,-4,DAL,MCI,461,3,6,0,,0,0,0,0,0,0
2007,1,2,2,749,750,906,915,WN,2283,N506,77,85,66,-9,-1,DAL,MCI,461,5,6,0,,0,0,0,0,0,0
2007,1,2,2,1625,1615,1747,1740,WN,2405,N507,82,85,69,7,10,DAL,MCI,461,6,7,0,,0,0,0,0,0,0
2007,1,2,2,658,655,817,810,WN,744,N486,79,75,62,7,3,DAL,MSY,437,3,14,0,,0,0,0,0,0,0
2007,1,2,2,1335,1335,1447,1450,WN,983,N508,72,75,61,-3,0,DAL,MSY,437,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1727,1715,1842,1830,WN,1177,N528,75,75,61,12,12,DAL,MSY,437,4,10,0,,0,0,0,0,0,0
2007,1,2,2,934,925,1050,1040,WN,1291,N332,76,75,64,10,9,DAL,MSY,437,3,9,0,,0,0,0,0,0,0
2007,1,2,2,1456,1450,1538,1540,WN,30,N610SW,42,50,33,-2,6,DAL,OKC,181,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1057,1100,1139,1150,WN,154,N524,42,50,31,-11,-3,DAL,OKC,181,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1917,1915,2004,2005,WN,273,N617SW,47,50,34,-1,2,DAL,OKC,181,4,9,0,,0,0,0,0,0,0
2007,1,2,2,819,820,903,910,WN,464,N510,44,50,32,-7,-1,DAL,OKC,181,3,9,0,,0,0,0,0,0,0
2007,1,2,2,1717,1720,1759,1810,WN,1551,N610SW,42,50,29,-11,-3,DAL,OKC,181,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1617,1615,1710,1715,WN,86,N527,53,60,43,-5,2,DAL,SAT,248,3,7,0,,0,0,0,0,0,0
2007,1,2,2,659,700,757,800,WN,153,N329SW,58,60,44,-3,-1,DAL,SAT,248,4,10,0,,0,0,0,0,0,0
2007,1,2,2,626,630,724,730,WN,184,N515,58,60,43,-6,-4,DAL,SAT,248,3,12,0,,0,0,0,0,0,0
2007,1,2,2,1543,1520,1638,1620,WN,187,N511,55,60,43,18,23,DAL,SAT,248,3,9,0,,0,1,0,0,0,17
2007,1,2,2,1218,1220,1310,1320,WN,188,N328SW,52,60,44,-10,-2,DAL,SAT,248,2,6,0,,0,0,0,0,0,0
2007,1,2,2,1925,1815,2019,1915,WN,458,N235,54,60,43,64,70,DAL,SAT,248,3,8,0,,0,12,0,0,0,52
2007,1,2,2,1848,1845,1943,1945,WN,533,N523,55,60,43,-2,3,DAL,SAT,248,3,9,0,,0,0,0,0,0,0
2007,1,2,2,1701,1700,1756,1800,WN,572,N525,55,60,45,-4,1,DAL,SAT,248,3,7,0,,0,0,0,0,0,0
2007,1,2,2,903,905,953,1005,WN,639,N331,50,60,41,-12,-2,DAL,SAT,248,3,6,0,,0,0,0,0,0,0
2007,1,2,2,2134,2120,2221,2215,WN,1267,N521,47,55,39,6,14,DAL,SAT,248,2,6,0,,0,0,0,0,0,0
2007,1,2,2,1015,1015,1107,1115,WN,1647,N679,52,60,41,-8,0,DAL,SAT,248,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1418,1420,1524,1520,WN,2296,N462,66,60,42,4,-2,DAL,SAT,248,12,12,0,,0,0,0,0,0,0
2007,1,2,2,815,815,913,915,WN,2506,N524,58,60,47,-2,0,DAL,SAT,248,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1310,1310,1404,1410,WN,2613,N506,54,60,45,-6,0,DAL,SAT,248,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1051,1050,1146,1150,WN,2627,N510,55,60,45,-4,1,DAL,SAT,248,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1653,1655,1830,1830,WN,38,N519,97,95,75,0,-2,DAL,STL,546,15,7,0,,0,0,0,0,0,0
2007,1,2,2,1925,1910,2049,2045,WN,74,N270,84,95,72,4,15,DAL,STL,546,3,9,0,,0,0,0,0,0,0
2007,1,2,2,908,855,1034,1030,WN,96,N361,86,95,76,4,13,DAL,STL,546,4,6,0,,0,0,0,0,0,0
2007,1,2,2,2144,2105,2311,2235,WN,186,N622SW,87,90,74,36,39,DAL,STL,546,3,10,0,,0,0,0,0,0,36
2007,1,2,2,1206,1205,1334,1340,WN,241,N527,88,95,78,-6,1,DAL,STL,546,4,6,0,,0,0,0,0,0,0
2007,1,2,2,705,705,833,840,WN,2261,N270,88,95,75,-7,0,DAL,STL,546,5,8,0,,0,0,0,0,0,0
2007,1,2,2,945,945,1030,1040,WN,10,N328SW,45,55,36,-10,0,DAL,TUL,237,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1420,1420,1516,1515,WN,28,N525,56,55,42,1,0,DAL,TUL,237,3,11,0,,0,0,0,0,0,0
2007,1,2,2,1615,1615,1705,1710,WN,36,N523,50,55,40,-5,0,DAL,TUL,237,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1829,1835,1921,1930,WN,315,N504,52,55,39,-9,-6,DAL,TUL,237,3,10,0,,0,0,0,0,0,0
2007,1,2,2,657,700,743,755,WN,655,N682,46,55,35,-12,-3,DAL,TUL,237,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1319,1255,1413,1350,WN,2132,N232,54,55,41,23,24,DAL,TUL,237,4,9,0,,0,1,0,0,0,22
2007,1,2,2,2139,2100,2230,2155,WN,2399,N349,51,55,35,35,39,DAL,TUL,237,4,12,0,,0,0,0,0,0,35
2007,1,2,2,1633,1605,1957,1930,WN,179,N634SW,144,145,131,27,28,DEN,BNA,1013,5,8,0,,0,1,0,0,0,26
2007,1,2,2,740,745,1243,1305,WN,575,N410,183,200,169,-22,-5,DEN,BWI,1491,3,11,0,,0,0,0,0,0,0
2007,1,2,2,1147,1135,1659,1655,WN,2780,N437,192,200,177,4,12,DEN,BWI,1491,3,12,0,,0,0,0,0,0,0
2007,1,2,2,1103,1050,1419,1410,WN,1142,N634SW,136,140,123,9,13,DEN,HOU,883,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1557,1545,1908,1905,WN,2072,N434,131,140,116,3,12,DEN,HOU,883,5,10,0,,0,0,0,0,0,0
2007,1,2,2,1539,1505,1621,1600,WN,132,N607SW,102,115,81,21,34,DEN,LAS,629,4,17,0,,0,4,0,0,0,17
2007,1,2,2,1307,1145,1349,1240,WN,643,N337,102,115,82,69,82,DEN,LAS,629,5,15,0,,0,3,0,0,0,66
2007,1,2,2,858,855,931,950,WN,681,N738,93,115,77,-19,3,DEN,LAS,629,2,14,0,,0,0,0,0,0,0
2007,1,2,2,1727,1725,1805,1820,WN,826,N797,98,115,86,-15,2,DEN,LAS,629,3,9,0,,0,0,0,0,0,0
2007,1,2,2,708,710,741,805,WN,1072,N693SW,93,115,80,-24,-2,DEN,LAS,629,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1707,1640,1737,1735,WN,2025,N623SW,90,115,80,2,27,DEN,LAS,629,2,8,0,,0,0,0,0,0,0
2007,1,2,2,1942,1910,2023,2005,WN,2494,N319,101,115,82,18,32,DEN,LAS,629,4,15,0,,0,3,0,0,0,15
2007,1,2,2,1859,1850,2129,2115,WN,134,N433,90,85,74,14,9,DEN,MCI,533,5,11,0,,0,0,0,0,0,0
2007,1,2,2,654,655,919,920,WN,350,N700GS,85,85,70,-1,-1,DEN,MCI,533,5,10,0,,0,0,0,0,0,0
2007,1,2,2,1108,1105,1339,1330,WN,414,N251,91,85,72,9,3,DEN,MCI,533,4,15,0,,0,0,0,0,0,0
2007,1,2,2,1525,1505,1751,1730,WN,1224,N251,86,85,73,21,20,DEN,MCI,533,4,9,0,,0,14,0,1,0,6
2007,1,2,2,909,905,1441,1425,WN,1199,N473,212,200,194,16,4,DEN,MCO,1545,10,8,0,,0,0,0,16,0,0
2007,1,2,2,1315,1315,1844,1835,WN,1885,N710SW,209,200,190,9,0,DEN,MCO,1545,6,13,0,,0,0,0,0,0,0
2007,1,2,2,711,715,1022,1025,WN,1026,N430,131,130,113,-3,-4,DEN,MDW,895,6,12,0,,0,0,0,0,0,0
2007,1,2,2,2040,2025,2351,2335,WN,1135,N216,131,130,116,16,15,DEN,MDW,895,5,10,0,,0,15,0,1,0,0
2007,1,2,2,1441,1420,1755,1730,WN,1156,N478,134,130,122,25,21,DEN,MDW,895,4,8,0,,0,8,0,4,0,13
2007,1,2,2,1104,1105,1413,1415,WN,1223,N390SW,129,130,115,-2,-1,DEN,MDW,895,4,10,0,,0,0,0,0,0,0
2007,1,2,2,1808,1730,2121,2040,WN,1684,N219,133,130,119,41,38,DEN,MDW,895,5,9,0,,0,4,0,3,0,34
2007,1,2,2,1634,1625,1805,1815,WN,865,N442,91,110,79,-10,9,DEN,PHX,602,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1252,1250,1424,1440,WN,1194,N763,92,110,77,-16,2,DEN,PHX,602,6,9,0,,0,0,0,0,0,0
2007,1,2,2,2036,1940,2215,2130,WN,1300,N607SW,99,110,84,45,56,DEN,PHX,602,4,11,0,,0,14,0,0,0,31
2007,1,2,2,2120,2105,2257,2255,WN,1616,N343,97,110,79,2,15,DEN,PHX,602,6,12,0,,0,0,0,0,0,0
2007,1,2,2,656,700,831,850,WN,1763,N472,95,110,82,-19,-4,DEN,PHX,602,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1022,955,1200,1145,WN,1768,N336,98,110,85,15,27,DEN,PHX,602,4,9,0,,0,1,0,0,0,14
2007,1,2,2,1601,1525,1715,1650,WN,420,N371,74,85,64,25,36,DEN,SLC,391,3,7,0,,0,10,0,0,0,15
2007,1,2,2,911,850,1037,1015,WN,1574,N618WN,86,85,72,22,21,DEN,SLC,391,4,10,0,,0,2,0,1,0,19
2007,1,2,2,2021,1950,2139,2115,WN,2130,N437,78,85,64,24,31,DEN,SLC,391,3,11,0,,0,9,0,0,0,15
2007,1,2,2,1209,1150,1325,1315,WN,2862,N371,76,85,61,10,19,DEN,SLC,391,2,13,0,,0,0,0,0,0,0
2007,1,2,2,1213,1205,1236,1235,WN,545,N627SW,83,90,71,1,8,DTW,BNA,457,5,7,0,,0,0,0,0,0,0
2007,1,2,2,821,800,841,835,WN,1384,N380SW,80,95,70,6,21,DTW,BNA,457,2,8,0,,0,0,0,0,0,0
2007,1,2,2,1707,1600,1731,1630,WN,2388,N671SW,84,90,71,61,67,DTW,BNA,457,5,8,0,,0,5,0,0,0,56
2007,1,2,2,701,650,813,815,WN,95,N261,72,85,63,-2,11,DTW,BWI,408,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1857,1845,2008,2010,WN,848,N767,71,85,62,-2,12,DTW,BWI,408,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1044,1045,1210,1210,WN,1418,N709SW,86,85,67,0,-1,DTW,BWI,408,2,17,0,,0,0,0,0,0,0
2007,1,2,2,1501,1500,1620,1625,WN,2412,N767,79,85,66,-5,1,DTW,BWI,408,4,9,0,,0,0,0,0,0,0
2007,1,2,2,744,730,1013,1005,WN,2769,N710SW,149,155,134,8,14,DTW,MCO,957,5,10,0,,0,0,0,0,0,0
2007,1,2,2,1845,1835,1847,1845,WN,390,N522,62,70,48,2,10,DTW,MDW,229,4,10,0,,0,0,0,0,0,0
2007,1,2,2,1043,1025,1040,1035,WN,667,N514,57,70,40,5,18,DTW,MDW,229,4,13,0,,0,0,0,0,0,0
2007,1,2,2,1601,1600,1610,1610,WN,749,N708SA,69,70,47,0,1,DTW,MDW,229,4,18,0,,0,0,0,0,0,0
2007,1,2,2,841,840,840,850,WN,1174,N419,59,70,44,-10,1,DTW,MDW,229,7,8,0,,0,0,0,0,0,0
2007,1,2,2,1210,1210,1208,1215,WN,1887,N386SW,58,65,42,-7,0,DTW,MDW,229,5,11,0,,0,0,0,0,0,0
2007,1,2,2,1425,1425,1422,1435,WN,1932,N619SW,57,70,45,-13,0,DTW,MDW,229,4,8,0,,0,0,0,0,0,0
2007,1,2,2,717,715,719,720,WN,2007,N627SW,62,65,44,-1,2,DTW,MDW,229,7,11,0,,0,0,0,0,0,0
2007,1,2,2,2044,2025,2043,2030,WN,2097,N636WN,59,65,47,13,19,DTW,MDW,229,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1452,1440,1642,1710,WN,340,N200WN,230,270,216,-28,12,DTW,PHX,1671,4,10,0,,0,0,0,0,0,0
2007,1,2,2,643,630,841,900,WN,1255,N487,238,270,223,-19,13,DTW,PHX,1671,5,10,0,,0,0,0,0,0,0
2007,1,2,2,803,735,835,815,WN,2064,N526,92,100,78,20,28,DTW,STL,440,6,8,0,,0,20,0,0,0,0
2007,1,2,2,2057,1950,2125,2030,WN,2231,N345,88,100,76,55,67,DTW,STL,440,4,8,0,,0,5,0,0,0,50
2007,1,2,2,1107,1100,1135,1140,WN,2747,N730MA,88,100,73,-5,7,DTW,STL,440,4,11,0,,0,0,0,0,0,0
2007,1,2,2,728,725,815,815,WN,297,N520,47,50,36,0,3,ELP,ABQ,223,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1816,1815,1905,1910,WN,673,N688SW,49,55,37,-5,1,ELP,ABQ,223,3,9,0,,0,0,0,0,0,0
